date,username,text,party,labels,year,era,is_edge_case,pred_leaning,pred_stance,confidence,reasoning,raw_response,parse_error
2021-10-26 23:03:24,HawleyMO,About to join #Fox Prime Time with  - tune in!,Republican,0,2021,biden-era,True,Republican,Establishment,72,Promotion of Fox News appearance is a common practice among Republican senators seeking to reach their conservative base.,"{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 72,
  ""reasoning"": ""Promotion of Fox News appearance is a common practice among Republican senators seeking to reach their conservative base.""
}",False
2021-07-27 20:52:34,MarshaBlackburn,Hong Kongs national security law is illegitimate and the latest freedom-repressing tool from the CCP. Were standing with Tong Ying-kit and his fight for freedom.,Republican,0,2021,biden-era,False,Republican,Establishment,72,"The tweet uses strong anti-CCP rhetoric and champions an individual's fight against Chinese government repression, which aligns with Republican foreign policy emphasis on China as an adversary and support for individual freedoms against authoritarian regimes.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 72,
  ""reasoning"": ""The tweet uses strong anti-CCP rhetoric and champions an individual's fight against Chinese government repression, which aligns with Republican foreign policy emphasis on China as an adversary and support for individual freedoms against authoritarian regimes.""
}",False
2022-12-06 17:56:00,RepNewhouse,"Happy #ComputerScienceEducationWeek!

In Central Washington, our students are learning problem-solving and analytic…",Republican,0,2022,biden-era,False,Republican,Establishment,45,"The tweet promotes educational initiatives in a specific district without partisan messaging, which is typical of establishment Republicans highlighting local constituent services.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 45,
  ""reasoning"": ""The tweet promotes educational initiatives in a specific district without partisan messaging, which is typical of establishment Republicans highlighting local constituent services.""
}",False
2022-10-07 20:48:00,RepDanKildee,"Thrilled to join  at the ribbon cutting for a new stretch of I-69!

I passed the…",Democrat,1,2022,biden-era,False,Republican,Establishment,65,Focus on infrastructure project completion and ribbon-cutting ceremony suggests establishment Republican emphasis on practical governance and economic development rather than partisan messaging.,"{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 65,
  ""reasoning"": ""Focus on infrastructure project completion and ribbon-cutting ceremony suggests establishment Republican emphasis on practical governance and economic development rather than partisan messaging.""
}",False
2022-07-22 14:00:04,RepRussFulcher,"In this week's  hearing, I discussed H.R. 5350 — the Enhancing Geothermal Production on Federal Lands…",Republican,0,2022,biden-era,False,Republican,Establishment,45,"Focus on energy production legislation and federal lands management suggests a Republican interest in domestic energy development, though the limited information and non-partisan nature of the topic reduces confidence.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 45,
  ""reasoning"": ""Focus on energy production legislation and federal lands management suggests a Republican interest in domestic energy development, though the limited information and non-partisan nature of the topic reduces confidence.""
}",False
2021-02-25 18:37:53,SenatorWicker,"Millions of Americans living with rare diseases are waiting for drugs that could change their lives.  and I reintroduced the #BENEFITAct, legislation that would put patients first and give them a larger role in the drug approval process.",Republican,0,2021,biden-era,False,Republican,Establishment,65,"The focus on streamlining drug approval processes and patient empowerment aligns with Republican deregulation priorities, though the patient-centric framing is bipartisan.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 65,
  ""reasoning"": ""The focus on streamlining drug approval processes and patient empowerment aligns with Republican deregulation priorities, though the patient-centric framing is bipartisan.""
}",False
2021-03-10 21:56:29,lisamurkowski,"Special thanks to AK Air National Guard Capt. Lezama of the  who guided the U.S. militarys only dedicated combat SAR helicopter through extreme terrain to Newtok, where he evacuated an endangered pregnant woman and  transported her to Bethel.",Republican,0,2021,biden-era,True,Republican,Establishment,75,"The tweet highlights military service and personnel achievements in Alaska, a patriotic framing typical of Republican senators, with emphasis on defense/military competence rather than social policy.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 75,
  ""reasoning"": ""The tweet highlights military service and personnel achievements in Alaska, a patriotic framing typical of Republican senators, with emphasis on defense/military competence rather than social policy.""
}",False
2021-08-27 21:00:00,SenTuberville,Today the admin admitted there is no way to get every American citizen out by the st. Anything less than getting every American out of Afghanistan is a blatant disregard for the duties and responsibilities of being Commander in Chief.,Republican,0,2021,biden-era,False,Republican,Establishment,82,"The tweet criticizes the Biden administration's Afghanistan withdrawal strategy from a national security/military perspective, a common Republican critique of Democratic foreign policy execution.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 82,
  ""reasoning"": ""The tweet criticizes the Biden administration's Afghanistan withdrawal strategy from a national security/military perspective, a common Republican critique of Democratic foreign policy execution.""
}",False
2021-03-30 16:00:17,SenJoniErnst,It is my hope that each and every young womanno matter their hometown or backgroundwill see the potential that lies ahead and will always be grateful for the trailblazers who have gone before us. #WomensHistoryMonth,Republican,0,2021,biden-era,False,Democrat,Establishment,72,"The tweet's focus on women's progress, gratitude for trailblazers, and inclusive messaging about opportunity aligns with Democratic values emphasized during Women's History Month, while the measured tone suggests establishment positioning.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 72,
  ""reasoning"": ""The tweet's focus on women's progress, gratitude for trailblazers, and inclusive messaging about opportunity aligns with Democratic values emphasized during Women's History Month, while the measured tone suggests establishment positioning.""
}",False
2021-08-09 00:05:05,lisamurkowski,"A resolution to honor the late Senator Mike Gravel of Alaska passed the Senate by unanimous consent last night. Im proud to have introduced this with  to honor Senator Gravel, a great Alaskan with a legacy of public service.",Republican,0,2021,biden-era,True,Democrat,Establishment,72,"The tweet honors Mike Gravel, a progressive icon and former Democratic senator known for anti-war stances, suggesting the tweeter likely shares Democratic values.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 72,
  ""reasoning"": ""The tweet honors Mike Gravel, a progressive icon and former Democratic senator known for anti-war stances, suggesting the tweeter likely shares Democratic values.""
}",False
2022-06-10 22:35:25,RepMarcyKaptur,"On the 61st anniversary of the Anthony Wayne Trail Fire, we honor the fallen of  who so selflessly gave…",Democrat,1,2022,biden-era,False,Republican,Establishment,45,"The tweet focuses on honoring fallen firefighters with patriotic language, a traditionally bipartisan but slightly right-leaning commemorative stance.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 45,
  ""reasoning"": ""The tweet focuses on honoring fallen firefighters with patriotic language, a traditionally bipartisan but slightly right-leaning commemorative stance.""
}",False
2021-03-05 23:08:29,SenTedCruz,"The Democrats bloated bill gives $1,400 stimulus checks to illegal immigrants. Thats not right. Thats why I have filed an amendment to prevent this from happening.",Republican,0,2021,biden-era,False,Republican,Populist,92,"The tweet criticizes Democratic spending as wasteful, emphasizes concern about illegal immigrants receiving benefits, and highlights individual legislative action—all characteristic Republican populist messaging.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Populist"",
  ""confidence"": 92,
  ""reasoning"": ""The tweet criticizes Democratic spending as wasteful, emphasizes concern about illegal immigrants receiving benefits, and highlights individual legislative action—all characteristic Republican populist messaging.""
}",False
2022-04-26 19:40:53,RepMichaelGuest,"At the border this week, law enforcement agents told me they felt forgotten by this Administration. 

I guaranteed…",Republican,0,2022,biden-era,False,Republican,Populist,75,Criticism of the Biden Administration's border policy and claiming law enforcement feels neglected aligns with Republican populist messaging on immigration enforcement.,"{
  ""leaning"": ""Republican"",
  ""stance"": ""Populist"",
  ""confidence"": 75,
  ""reasoning"": ""Criticism of the Biden Administration's border policy and claiming law enforcement feels neglected aligns with Republican populist messaging on immigration enforcement.""
}",False
2021-01-26 21:41:55,SenDuckworth,"At the first opportunity, President Biden called out Putin for reportedly putting bounties on the heads of our brave servicemembers in Afghanistan. Because that's what our troops deserve and should expect from their Commander in Chief.",Democrat,1,2021,biden-era,False,Democrat,Establishment,85,"The tweet praises Biden's handling of Putin and Russian bounties on US troops, reflecting Democratic support for Biden's foreign policy approach and criticism of Russian adversaries.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 85,
  ""reasoning"": ""The tweet praises Biden's handling of Putin and Russian bounties on US troops, reflecting Democratic support for Biden's foreign policy approach and criticism of Russian adversaries.""
}",False
2021-04-05 23:29:49,lisamurkowski,"As we move forward in the th Congress, know that I will continue to work alongside the delegation to ensure Alaskans have a voice in our nations most important policy decisions.",Republican,0,2021,biden-era,True,Republican,Establishment,65,The tweet's focus on working with a state delegation and emphasizing voice in policy decisions reflects establishment-oriented constituent service typical of Republican senators from less populous states.,"{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 65,
  ""reasoning"": ""The tweet's focus on working with a state delegation and emphasizing voice in policy decisions reflects establishment-oriented constituent service typical of Republican senators from less populous states.""
}",False
2022-12-14 19:59:04,RepKatiePorter,"My heart breaks at this time every year, thinking of stockings hung, recipes planned, and gifts bought for the 20 k…",Democrat,1,2022,biden-era,False,Republican,Establishment,45,"The tweet's sentimental tone about holiday traditions and loss suggests a conservative senator, but limited political content makes classification uncertain.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 45,
  ""reasoning"": ""The tweet's sentimental tone about holiday traditions and loss suggests a conservative senator, but limited political content makes classification uncertain.""
}",False
2023-01-20 20:11:18,RepCohen,"Weakened McCarthy succumbed to hard-right pressure and named fringe, conspiracy-minded GOP members to the Oversight…",Democrat,1,2023,biden-era,False,Democrat,Populist,85,"The tweet criticizes Republican leadership and their members as 'fringe' and 'conspiracy-minded,' which is typical Democratic messaging attacking the opposing party.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Populist"",
  ""confidence"": 85,
  ""reasoning"": ""The tweet criticizes Republican leadership and their members as 'fringe' and 'conspiracy-minded,' which is typical Democratic messaging attacking the opposing party.""
}",False
2022-09-29 15:26:15,RepGregMurphy,House Republicans have heard the American people loud and clear: we can't afford 2 more years of liberal control.…,Republican,0,2022,biden-era,False,Republican,Populist,95,"The tweet uses populist language ('heard the American people') while criticizing Democrats as 'liberal' and excessive, which is characteristic of Republican messaging focused on voter concerns and anti-Democratic framing.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Populist"",
  ""confidence"": 95,
  ""reasoning"": ""The tweet uses populist language ('heard the American people') while criticizing Democrats as 'liberal' and excessive, which is characteristic of Republican messaging focused on voter concerns and anti-Democratic framing.""
}",False
2021-10-21 16:39:15,SenSchumer,"The fight to protect our democracy is far from over in the United States Senate. Voting Rights are too precious, too fundamental to abandon. As soon as next week, I am prepared to bring another proposal to the floor: the John Lewis Voting Rights Advancement Act.",Democrat,1,2021,biden-era,False,Democrat,Populist,92,"Emphasis on voting rights protection and democracy, combined with legislative action on a bill named after civil rights icon John Lewis, are characteristic Democratic priorities that appeal to the party's base.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Populist"",
  ""confidence"": 92,
  ""reasoning"": ""Emphasis on voting rights protection and democracy, combined with legislative action on a bill named after civil rights icon John Lewis, are characteristic Democratic priorities that appeal to the party's base.""
}",False
2022-09-19 13:16:57,RepMarkPocan,"A lot of people want to know the secrets behind a magician’s trick. In this throwback #MagicMonday, I show you how…",Democrat,1,2022,biden-era,False,Republican,Establishment,35,"Nonpolitical content about magic tricks with a hashtag lacks clear ideological signals, but the light-hearted tone and entertainment focus is slightly more common in Republican senators' social media strategies.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 35,
  ""reasoning"": ""Nonpolitical content about magic tricks with a hashtag lacks clear ideological signals, but the light-hearted tone and entertainment focus is slightly more common in Republican senators' social media strategies.""
}",False
2022-09-01 01:00:12,RepJoshHarder,"Making weekend plans?
 
Well, Assyrian Fest is back! 
 
And I can confirm there will be amazing food and performanc…",Democrat,1,2022,biden-era,False,Democrat,Establishment,45,"The tweet is non-partisan community engagement promoting a cultural festival, with no clear ideological markers, but the inclusive celebration approach is slightly more typical of Democratic messaging.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 45,
  ""reasoning"": ""The tweet is non-partisan community engagement promoting a cultural festival, with no clear ideological markers, but the inclusive celebration approach is slightly more typical of Democratic messaging.""
}",False
2023-02-02 17:32:58,RepJasonCrow,Just voted against the grotesque Republican effort to remove my friend  from the  Affairs Commit…,Democrat,1,2023,biden-era,False,Democrat,Establishment,92,"Senator defended a colleague against Republican removal efforts, using partisan language ('grotesque Republican effort') typical of Democratic defense of party members.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 92,
  ""reasoning"": ""Senator defended a colleague against Republican removal efforts, using partisan language ('grotesque Republican effort') typical of Democratic defense of party members.""
}",False
2021-05-08 18:43:46,MarshaBlackburn,Praying for a quick recovery for the  and  officers injured last night. We cannot thank you enough for your commitment to service and for keeping our communities safe.,Republican,0,2021,biden-era,False,Republican,Establishment,65,"The tweet emphasizes law enforcement support and public safety, which are traditionally Republican priorities, though the neutral tone and lack of partisan language makes confidence moderate.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 65,
  ""reasoning"": ""The tweet emphasizes law enforcement support and public safety, which are traditionally Republican priorities, though the neutral tone and lack of partisan language makes confidence moderate.""
}",False
2021-04-22 22:42:14,lisamurkowski,"This bill recognizes the Alaska section of the Chilkoot Trail as a National Historic Trail, which served as a Tlingit trade route prior to the gold rush.",Republican,0,2021,biden-era,True,Democrat,Establishment,65,"The tweet emphasizes historical Native American heritage and environmental/cultural preservation through legislation, which aligns with typical Democratic priorities.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 65,
  ""reasoning"": ""The tweet emphasizes historical Native American heritage and environmental/cultural preservation through legislation, which aligns with typical Democratic priorities.""
}",False
2023-01-25 15:52:09,RepSmucker,I appreciated meeting with faith leaders from Pennsylvania’s 11th District to discuss policies to improve our envir…,Republican,0,2023,biden-era,False,Democrat,Establishment,72,Meeting with faith leaders to discuss environmental policies reflects typical Democratic emphasis on climate/environmental issues and community engagement through established institutions.,"{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 72,
  ""reasoning"": ""Meeting with faith leaders to discuss environmental policies reflects typical Democratic emphasis on climate/environmental issues and community engagement through established institutions.""
}",False
2023-02-12 01:20:58,JoaquinCastrotx,"To Republicans who use “invasion” language about immigrants: Stop - Your rhetoric gets people killed. 

The gunman…",Democrat,1,2023,biden-era,False,Democrat,Populist,85,"The tweet criticizes Republican rhetoric on immigration and advocates for a more compassionate stance, a position typically associated with Democratic values and populist concern for vulnerable groups.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Populist"",
  ""confidence"": 85,
  ""reasoning"": ""The tweet criticizes Republican rhetoric on immigration and advocates for a more compassionate stance, a position typically associated with Democratic values and populist concern for vulnerable groups.""
}",False
2023-02-03 15:10:07,RepMaryMiller,"China is exploiting the weakness of Joe Biden with their spy balloon. China paid the Biden family millions, but US…",Republican,0,2023,biden-era,False,Republican,Populist,92,"The tweet attacks President Biden on foreign policy (China balloon incident) and makes unsubstantiated claims about Biden family corruption, which are characteristic Republican talking points from a populist perspective challenging establishment Democrats.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Populist"",
  ""confidence"": 92,
  ""reasoning"": ""The tweet attacks President Biden on foreign policy (China balloon incident) and makes unsubstantiated claims about Biden family corruption, which are characteristic Republican talking points from a populist perspective challenging establishment Democrats.""
}",False
2021-07-15 01:27:18,senrobportman,The administration owes the American public an explanation for why they are not standing up for the victims of sexual abuse and holding these FBI officials accountable.,Republican,0,2021,biden-era,False,Republican,Populist,72,"The tweet criticizes the administration for failing to hold officials accountable, using populist framing ('American public' and 'victims') while attacking government institutions, which aligns with Republican oversight rhetoric.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Populist"",
  ""confidence"": 72,
  ""reasoning"": ""The tweet criticizes the administration for failing to hold officials accountable, using populist framing ('American public' and 'victims') while attacking government institutions, which aligns with Republican oversight rhetoric.""
}",False
2021-03-24 13:18:02,SenSanders,"Why does the U.S. pay the highest price in the world for prescription drugs? It is simply because of greed. - Elia Spates of Derby, Vermont.",Democrat,1,2021,biden-era,True,Democrat,Populist,85,"Criticizes pharmaceutical industry greed and high drug prices, a populist talking point characteristic of progressive Democrats advocating for healthcare reform.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Populist"",
  ""confidence"": 85,
  ""reasoning"": ""Criticizes pharmaceutical industry greed and high drug prices, a populist talking point characteristic of progressive Democrats advocating for healthcare reform.""
}",False
2022-09-09 20:02:42,RepWalberg,"Each month, family budgets are stretched thin as grocery and energy prices continue to rise. Thanks to Democrats’ n…",Republican,0,2022,biden-era,False,Republican,Populist,92,"The tweet blames Democrats for rising prices affecting families, using populist messaging about economic hardship while attacking the opposing party's economic policies.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Populist"",
  ""confidence"": 92,
  ""reasoning"": ""The tweet blames Democrats for rising prices affecting families, using populist messaging about economic hardship while attacking the opposing party's economic policies.""
}",False
2021-12-13 21:21:19,SenStabenow,I was proud to show her the broad community support for our Hometown Air Base in Southeast Michigan and the dedicated men and women who serve our country.,Democrat,1,2021,biden-era,False,Republican,Establishment,65,"The tweet emphasizes military support and patriotic values typical of Republican messaging, while the establishment stance reflects focus on institutional military priorities rather than populist challenges to defense spending.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 65,
  ""reasoning"": ""The tweet emphasizes military support and patriotic values typical of Republican messaging, while the establishment stance reflects focus on institutional military priorities rather than populist challenges to defense spending.""
}",False
2021-08-23 19:41:36,SenatorShaheen,Paul was a dear friend whose legacy is felt in every corner of Portsmouth. Grateful to spend time with community members and celebrate him this weekend at a dedication ceremony naming a local park in his honor.,Democrat,1,2021,biden-era,False,Democrat,Establishment,55,"The tweet's focus on community celebration and local park dedication reflects typical Democrat messaging about public commemorations, though the apolitical nature makes classification uncertain.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 55,
  ""reasoning"": ""The tweet's focus on community celebration and local park dedication reflects typical Democrat messaging about public commemorations, though the apolitical nature makes classification uncertain.""
}",False
2023-01-28 22:24:15,RepMenendez,"Took Robert to 222 St. Pauls to check on the tenants impacted by the ongoing elevator outages. 

This is not a way…",Democrat,1,2023,biden-era,False,Democrat,Populist,72,Focus on direct constituent service to working-class tenants affected by housing infrastructure problems reflects populist Democratic messaging.,"{
  ""leaning"": ""Democrat"",
  ""stance"": ""Populist"",
  ""confidence"": 72,
  ""reasoning"": ""Focus on direct constituent service to working-class tenants affected by housing infrastructure problems reflects populist Democratic messaging.""
}",False
2022-03-28 20:53:55,RepGregoryMeeks,I had the privilege to visit  and meet  students studying American Government. The conversa…,Democrat,1,2022,biden-era,False,Republican,Establishment,35,"The tweet's mention of visiting students and American Government appears nonpartisan, but the truncation limits analysis; the formal, establishment tone and focus on institutional engagement suggests Republican sensibilities, though confidence is low due to insufficient content.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 35,
  ""reasoning"": ""The tweet's mention of visiting students and American Government appears nonpartisan, but the truncation limits analysis; the formal, establishment tone and focus on institutional engagement suggests Republican sensibilities, though confidence is low due to insufficient content.""
}",False
2021-12-20 23:31:31,SenatorHassan,"In today's world, protecting our national security means strengthening our cybersecurity defenses. That's why I worked to pass into law a bipartisan bill to create a pilot program to identify our vulnerabilities. Now that program is permanent:",Democrat,1,2021,biden-era,False,Republican,Establishment,72,"Emphasis on national security and cybersecurity defenses reflects conservative priorities, while the claim of bipartisan work and legislative accomplishment suggests establishment-oriented pragmatism rather than populist rhetoric.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 72,
  ""reasoning"": ""Emphasis on national security and cybersecurity defenses reflects conservative priorities, while the claim of bipartisan work and legislative accomplishment suggests establishment-oriented pragmatism rather than populist rhetoric.""
}",False
2021-11-23 20:38:15,Sen_JoeManchin,"Thanks to the #AmericanRescuePlan, nearly $124 MILLION in relief is on the way to #WV healthcare providers. I fought for dedicated funding for rural healthcare providers in the ARP to ensure they can continue to provide critical care in our communities",Democrat,1,2021,biden-era,True,Democrat,Establishment,92,"The tweet celebrates the American Rescue Plan (a Democratic priority), emphasizes healthcare access and rural relief, and uses inclusive language about community care—all hallmarks of Democratic messaging.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 92,
  ""reasoning"": ""The tweet celebrates the American Rescue Plan (a Democratic priority), emphasizes healthcare access and rural relief, and uses inclusive language about community care—all hallmarks of Democratic messaging.""
}",False
2022-11-28 17:20:13,RepThompson,"The suspect in the Colorado Springs shooting is reported to have used two ghost guns.

These untraceable weapons ha…",Democrat,1,2022,biden-era,False,Democrat,Establishment,85,"The tweet criticizes ghost guns and untraceable weapons, reflecting Democratic support for gun control measures and stricter firearm regulations.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 85,
  ""reasoning"": ""The tweet criticizes ghost guns and untraceable weapons, reflecting Democratic support for gun control measures and stricter firearm regulations.""
}",False
2023-01-14 16:23:00,RepPaulTonko,"In the 117th Congress, I was proud to deliver millions in direct investments to our Capital Region, including provi…",Democrat,1,2023,biden-era,False,Democrat,Establishment,65,The focus on bringing federal investments and benefits to a specific region reflects typical Democratic constituent-service messaging emphasizing government direct investment and public goods.,"{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 65,
  ""reasoning"": ""The focus on bringing federal investments and benefits to a specific region reflects typical Democratic constituent-service messaging emphasizing government direct investment and public goods.""
}",False
2021-05-25 18:04:48,SenAngusKing,"In recent years, weve received wake-up call after wake-up call telling us to improve our cybersecurity yet our defenses are still inadequate. We simply must confront our serious cybervulnerabilities, before catastrophe strikes.",Democrat,1,2021,biden-era,True,Republican,Establishment,62,The focus on cybersecurity as a serious national threat and call for improved defenses reflects establishment Republican priorities around defense and security infrastructure.,"{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 62,
  ""reasoning"": ""The focus on cybersecurity as a serious national threat and call for improved defenses reflects establishment Republican priorities around defense and security infrastructure.""
}",False
2023-02-08 23:05:59,RepBrecheen,"Under current law, you can enter the country ILLEGALLY & not require vaccination. 

But if you enter LEGALLY, you’l…",Republican,0,2023,biden-era,False,Republican,Populist,85,"Focuses on immigration enforcement and criticism of perceived inconsistent vaccination policies, emphasizing perceived unfairness to legal immigrants—a common Republican populist critique.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Populist"",
  ""confidence"": 85,
  ""reasoning"": ""Focuses on immigration enforcement and criticism of perceived inconsistent vaccination policies, emphasizing perceived unfairness to legal immigrants—a common Republican populist critique.""
}",False
2022-12-15 02:45:12,RepThompson,Honored to receive the  Champion of Retirement Security. Every American deserves to retire with dignity a…,Democrat,1,2022,biden-era,False,Democrat,Establishment,65,"Focus on retirement security and social safety nets is a traditional Democratic priority, though the bipartisan 'Champion' award suggests establishment-oriented consensus-building.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 65,
  ""reasoning"": ""Focus on retirement security and social safety nets is a traditional Democratic priority, though the bipartisan 'Champion' award suggests establishment-oriented consensus-building.""
}",False
2021-11-09 21:43:40,SenatorMenendez,"Scott from Jersey City wrote: ""I am sick of this being framed as a 'tax break for blue state millionaires.' I am not a millionaire - I am a nonprofit worker and my husband is a teacher. This $10,000 SALT cap has cost us thousands per year.""",Democrat,1,2021,biden-era,False,Democrat,Populist,85,"The tweet advocates for removing the SALT cap, a position strongly supported by Democrats to benefit middle-class earners in high-tax states, framed around economic hardship of working-class families.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Populist"",
  ""confidence"": 85,
  ""reasoning"": ""The tweet advocates for removing the SALT cap, a position strongly supported by Democrats to benefit middle-class earners in high-tax states, framed around economic hardship of working-class families.""
}",False
2022-07-06 16:25:17,CongMikeSimpson,"While there are individual items I support, I can’t support the overall funding level of Democrat-led spending legi…",Republican,0,2022,biden-era,False,Republican,Establishment,85,"The tweet critiques Democratic spending legislation while maintaining a somewhat measured tone, indicating mainstream Republican opposition rather than populist rhetoric.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 85,
  ""reasoning"": ""The tweet critiques Democratic spending legislation while maintaining a somewhat measured tone, indicating mainstream Republican opposition rather than populist rhetoric.""
}",False
2022-09-11 19:20:41,RepFischbach,"21 years ago today, our nation suffered a horrendous terror attack. We will never forget the pain inflicted on this…",Republican,0,2022,biden-era,False,Republican,Establishment,45,"The tweet commemorates 9/11 with patriotic language, which is common across both parties, but the framing emphasizes national security and remembrance in a traditional way often associated with Republican messaging.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 45,
  ""reasoning"": ""The tweet commemorates 9/11 with patriotic language, which is common across both parties, but the framing emphasizes national security and remembrance in a traditional way often associated with Republican messaging.""
}",False
2021-05-06 15:02:06,SenBobCasey,"Welcome to Pittsburgh,  Im looking forward to working with you and  the Administration as we rebuild and revitalize our infrastructure in Pennsylvania and  the rest of the country. #BuildBackBetter",Democrat,1,2021,biden-era,False,Democrat,Establishment,92,"The tweet endorses the Biden Administration's 'Build Back Better' infrastructure agenda, a signature Democratic legislative priority, and uses collaborative language typical of establishment Democrats.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 92,
  ""reasoning"": ""The tweet endorses the Biden Administration's 'Build Back Better' infrastructure agenda, a signature Democratic legislative priority, and uses collaborative language typical of establishment Democrats.""
}",False
2022-11-11 00:39:58,RepDebDingell,"Today marks 247 years of the 
 
To our nation’s brave Marines & their families, thank you for your many sacri…",Democrat,1,2022,biden-era,False,Republican,Establishment,45,"The tweet honors the Marine Corps with patriotic rhetoric typical of both parties, but the emphasis on military appreciation and traditional values slightly favors Republican messaging, though the content is non-partisan enough that confidence remains moderate.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 45,
  ""reasoning"": ""The tweet honors the Marine Corps with patriotic rhetoric typical of both parties, but the emphasis on military appreciation and traditional values slightly favors Republican messaging, though the content is non-partisan enough that confidence remains moderate.""
}",False
2021-05-14 18:22:29,JohnBoozman,Pleased I had an opportunity to stop by  HS today w/  Mayor Sprouse and  Superintendent Dr. Cleveland to get an update. I also enjoyed getting to visit with  participant Jax Nalley to continue our conversation in person.,Republican,0,2021,biden-era,False,Republican,Establishment,65,"The tweet focuses on local community engagement and education visits, which is common to both parties, but the formal tone and emphasis on working with local officials suggests an establishment Republican approach to constituent relations.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 65,
  ""reasoning"": ""The tweet focuses on local community engagement and education visits, which is common to both parties, but the formal tone and emphasis on working with local officials suggests an establishment Republican approach to constituent relations.""
}",False
2022-03-03 18:41:51,RepGarbarino,"This week I introduced the Cybersecurity Grants For Schools Act, which would authorize the Director of  to…",Republican,0,2022,biden-era,False,Democrat,Establishment,65,"The tweet focuses on education cybersecurity policy and grants, which aligns with Democratic priorities for public investment in schools and infrastructure, though the partial nature of the tweet limits definitive classification.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 65,
  ""reasoning"": ""The tweet focuses on education cybersecurity policy and grants, which aligns with Democratic priorities for public investment in schools and infrastructure, though the partial nature of the tweet limits definitive classification.""
}",False
